image_path,transcription
150/c03-096a.png,"Sentence Database
C03-096
Only Mr. Lucas's actions, therefore, arose explicably from appreciable motives. The
rest, one feels, were driven to effective action by the author in spite of the ineffectuality
with which he had endowed them. One hopes that he is not asking us to believe that,
because of their odd accents, they act oddly like the queer foreigners of tradition.
Only Mr. Lucas's actions, therefore, arose
explicably from appreciable motives. The rest,
one feels, were driven to effective action by
the author in spite of the ineffectuality
with which he had endowed them. One
hopes that he is not asking us to believe
that, because of their odd accents, they
act oddly like the queer foreigners of
tradition.
Name:
V. Mall"
151/c03-000b.png,"Sentence Database
C03-000
The film version of Miss Shelagh Delaney's play A Taste of Honey opens at the
Leicester Square Theatre tomorrow. It has been produced and directed by Mr. Tony
Richardson, who is also part-author with Miss Delaney of the script, and the great
advantages to be derived from this unity of conception and control are everywhere
apparent.
The film version of Min khelagh Delaning's play a
Taste of Honey opens at the feceste lquare Theabor
tomorrow. It has been produced and devicted by
Mr. Tony Richardson, who is also part- auther with
part-author
Min Delancy of the script, and the great advantages
to be derived from this unity of conception and control
are
everywhere apparent.
Name:
И ввидендор"
151/c03-003b.png,"Sentence Database
C03-003
This is not a filmed play. It has been conceived throughout in terms of the cinema, and
again and again it is the visual qualities of the story, and the marriage of the central
characters to their background, which bring the film so vividly to life. In Fanny, which
also has its premiere tomorrow, the director, Mr. Joshua Logan, attempted but failed
to create the atmosphere of a city.
This is not a filmed play. It has been conceived
throughout in terms of the cinema, and again
* and
again it is the vesival qualities of the story, and
the marriage of the central characters to their
background, which bring the film
tel
vividly to life.
In Fanny, which also has its première tomorrow,
the director, Mr. Joshua Rogan, attempted but failed
to create the atmosphere of a citez.
Name:
Ит вищепуда"
151/c03-007b.png,"Sentence Database
C03-007
In A Taste of Honey Mr. Richardson has taken a town in the industrial North of
England and has made it live. The shabby streets and wet pavements, the school
play-grounds, the public monuments and the rubbish strewn canals - even the worn
head-stones in the churchyard, ""sacred to the memory of"" - are seen as an integral
part of the story.
a
In A Task of Honey Mr. Richardson bos taken
town in the industrial St North of England and
bos mach it live. The shambly streets and wet pavements,
the school play - grounds, the public monuments and
the rubbish strewn conals - even the wor
head- stones in the churchyard, crocred to the
""
""
memory of
are sech ar
an
integral part of
the story
Name:
Us Shangg"
151/c03-016b.png,"Sentence Database
C03-016
But there is heart in the telling, and an intense realism in the situation. A young
girl lives in a single dingy room with her slatternly, promiscuous mother. In such
surroundings she learns sex is something sordid, and when she experiences it for the
first time herself it is incoherently, clumsily, but half shyly and half inquisitively. As
is the case in Fanny her first lover is a sailor who leaves her to bear his child and sails
away.
But there is heart in the telling, and an intense
realism in the situation. A young girl lives in
room with her slaternly,
a
single dongre dingy
promiscuous mother. In such surroundings the
learns
sex
is
something sordiel, and when she
experiences in it for the first time herself it
is incoherently, clumsily, but half shyly and
half inquisitively. As is the case in
in Fanny for
first lover is a sailor who leaves her to bear
his child and sails
away.
Name:
Un Huzenegger"
151/c03-021b.png,"Sentence Database
C03-021
In Fanny the pregnant girl is befriended by an old man. Here it is a young homosexual,
estranged from women but yet moved by a strong maternal instinct to the unborn
child as much as to the expectant mother, who acts as a protector and comforter
to her in her hour of need. He shares her room and gives her his forlorn gift of
companionship and sympathy - ""you need someone to love you while you are looking
for someone to love"".
In
Fanny the pregnant girl is befriended by an old
wan. Here it is
women
a
учить
but get moved by
homosexual, estranged from
moved by a strong maternal instinct to
the unborn child as such much as to the expectant mother,
who ach as a
protector and comforter to her in her hour
of need. He shoves he room and gives he his forloon
gift of companionship and sympathy
you while
someone to love
someone to love"".
-
"" you
need.
you are
looking for
Name: rus Hazenge
Мазендер"
151/c03-081b.png,"Sentence Database
C03-081
Arguably, the dramatist has committed a technical error in allowing Irene to speak
for herself; we would be altogether clearer in our minds about her if she remained
a flawed but beautiful enigma, seen but not heard. However, Miss Pinkie Johnstone
makes her few brief scenes effective, and Mr. Dinsdale Landen, in the longest and
most exacting role, that of the sergeant, gives a performance of rare intelligence and
restrained power.
Arguably, the dramatish has committed a
technical error in allowing Trene to speak for
herself; we would be altogether clearer in our
minds about her if she remained a flawed but
beautiful enigma, seen but not heard. However,
Min Pinkie Johnstone wakes her few brief scenes
effective, and Mr. Dand Dinsdale handen, in
the longest and most exacting role, that of the
sergeant, gives a performance of rare
intelligence
and restrained power.
Name:
Un Cheerenegge"
151/c03-084b.png,"Sentence Database
C03-084
Mr. Bryan Stonehouse's production is quietly effective, giving full value to the formal
elements of Betti's writing without over-emphasizing them. Last night's play in the
""Play of the Week"" series on independent television, Then We Fall, by Mr. Paul Fer-
ris, was a morality on the not unfamiliar theme of the destructive power of unbridled
ambition.
Mr. Bryan Stonehouse's production is quietly
effective, giving full value to the formal elements
of Betti's writing without over- emphasizing
them. last night's play in the ""Play of the
""
week series on
independent television, Then
We Fall, by Mr. Paul Ferris, was a
morality
on the not unfamiliar theme of the destructive
power of unbridled ambition.
Name:
Un tezegge"
151/c03-087b.png,"Sentence Database
C03-087
It went, perhaps, some distance beyond most treatments of its subject by attempting
to generate a melodramatic inevitability which left its central character and the world
around him in complete, unredeemable desolation. We could, perhaps, say whether
or not the attempt succeeded if we had a little more faith in the way in which Mr.
Ferris manipulated his characters.
It went, perhaps,
some distance beyond most
treatments of its subject by attempting to
generah a melodramatic inevitability wich
left its central character and the world
around him in complete, unredeemable desolation.
We could, perhaps, say
wether
or not the attempt
succeded it
we
had a little more
faith in the
way in wich which Mr. Ferris manipulated
his characters.
Name:
Ит вищепеддес"
151/c03-094b.png,"Sentence Database
C03-094
Mr. William Lucas (Morris) is always insensitively pushing, Miss Sheila Allen his wife,
always palely appealing, Mr. James Maxwell, the editor, always comically abashed by
the events, and Mr. Aubrey Richards, the father-in-law, always comically grotesque;
they were not asked to modulate from their set moods but played with proper effi-
ciency and, in the case of Mr. Richards, with lavish and suitably gaudy colour.
Mr. William Lucas (Morris) is always
insensitively pushing, Miss theile Allen bir
wife, always pally appealing. Mr. Jaures Maxwell,
the editor, always comically abashed by
the
events, and Mr. Aubrey Richards, the father-in-law,
always comically grotesque; they
were not asked
to modulate from their set moods but played
with
proper efficiancy and, in the case of Mr.
Richards, with lavish and suitably gaudy
color.
...
Name:
Uns Cherzenegger"
